headline,date,doc_type,material_type,section,keywords
The Scourges of God,2003-09-01,article,News,,[]
"Paid Notice: Deaths   SOLENDER, SANFORD",2003-09-01,article,Paid Death Notice,,[]
Sports of The Times; Morocco's Aynaoui Is Taking the Self-Made Approach to the Top,2003-09-01,article,News,,"['SPORTS OF THE TIMES (TIMES COLUMN)', 'Tennis']"
A Guitarist Invites a Pianist Into Collusion and Collision,2003-09-01,article,Review,,"['Music', 'Reviews']"
U.S. Troops Delay Exit From Najaf,2003-09-01,article,News,,"['United States International Relations', 'Bombs and Explosives', 'Islam', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']"
French Vacationers Wish Others Would Follow Their Lead,2003-09-01,article,News,,['Travel and Vacations']
Harley at 100: Mainstream Meets Mystique,2003-09-01,article,News,,"['Motorcycles, Motor Bikes and Motorscooters']"
The Real Problem With DNA Tests,2003-09-01,article,Editorial,,[]
Corrections,2003-09-01,article,Correction,,['Correction Stories']
Disney Wins Summer Race At Box Office With 2 Big Hits,2003-09-01,article,News,,"['MOTION PICTURES', 'Finances']"
Trouble in Counterculture Utopia,2003-09-01,article,News,,"['Burning Man Festival', 'Culture']"
University Woes,2003-09-01,article,Letter,,"['Finances', 'Colleges and Universities', 'Teachers and School Employees', 'Research', 'Budgets and Budgeting']"
Testing Prescription Drugs (4 Letters),2003-09-01,article,Letter,,"['Medicine and Health', 'Drugs (Pharmaceuticals)']"
"Paid Notice: Deaths   BEEKMAN, NANCY B.",2003-09-01,article,Paid Death Notice,,[]
Manufacturer Confidence Rises in Germany,2003-09-01,article,News,,['Recession and Depression']
A Lingering Summer Lesson; Impact of '71 Sail on Long Island Sound Continues,2003-09-01,article,Series,,"['Water Pollution', 'Surveys and Series', 'Children and Youth']"
"Man, 74, Dies In Air Crash On Long Island",2003-09-01,article,News,,"['Accidents and Safety', 'AIRLINES AND AIRPLANES']"
NEWS SUMMARY,2003-09-01,article,Summary,,[]
Testing Prescription Drugs,2003-09-01,article,Letter,,"['Drugs (Pharmaceuticals)', 'Finances', 'Medicine and Health', 'Research']"
A Plausible Lucia,2003-09-01,article,Letter,,['Opera']
France Telecom Tries to Increase Stake in Cellphone Provider,2003-09-01,article,News,,[]
NASA's Lost Credibility,2003-09-01,article,Letter,,"['Accidents and Safety', 'Space', 'Columbia (Space Shuttle)']"
Testing Prescription Drugs,2003-09-01,article,Letter,,"['Drugs (Pharmaceuticals)', 'Finances', 'Medicine and Health', 'Tests and Testing']"
Hyundai North America Chief Gets Similar Job at Mitsubishi,2003-09-01,article,News,,"['Sales', 'Appointments and Executive Changes', 'Automobiles', 'Finances']"
"Paid Notice: Deaths   LEE, GLORIA C.",2003-09-01,article,Paid Death Notice,,[]
"This Dog Gets Around, and Around . . .",2003-09-01,article,News,,"['AMUSEMENT AND THEME PARKS', 'Ferris Wheels', 'Dogs']"
"Paid Notice: Deaths   KEHOE, MARGARET, NEE MCMAHON",2003-09-01,article,Paid Death Notice,,[]
A Working Life In America,2003-09-01,article,Letter,,['Wages and Salaries']
Testing Prescription Drugs,2003-09-01,article,Letter,,"['Drugs (Pharmaceuticals)', 'Consumer Protection', 'Medicine and Health']"
Lottery Numbers,2003-09-01,article,News,,[]
Hard Life in Moldova,2003-09-01,article,Letter,,[]
Patents; Switching to the power of the sun to help limit blackouts and save money too.,2003-09-01,article,News,,"['Solar Energy', 'Electric Light and Power', 'Inventions and Patents']"
The Genes to Succeed at the Open,2003-09-01,article,News,,['Tennis']
Corrections,2003-09-01,article,Correction,,"['Correction Stories', 'Food Additives', 'Food']"
"From Gleeful to Glum, It's the Same Old Story",2003-09-01,article,News,,['Baseball']
"Padlocking Of a Church Brings Protest, And Prayers",2003-09-01,article,News,,"['Shutdowns (Institutional)', 'CHURCH OF ST THOMAS THE APOSTLE (NYC)']"
Testing Prescription Drugs,2003-09-01,article,Letter,,"['Men', 'Drugs (Pharmaceuticals)', 'Women', 'Consumer Protection', 'Medicine and Health', 'Research']"
"Paid Notice: Deaths   RIGHTER, VOLNEY FOSTER (TURK)",2003-09-01,article,Paid Death Notice,,[]
Organizing Workers,2003-09-01,article,Letter,,"['LABOR', 'Organized Labor']"
Charter Charade,2003-09-01,article,Letter,,"['Elections', 'City Charters']"
Metropolitan Diary,2003-09-01,article,News,,[]
"Paid Notice: Deaths   PERALTA, RAMOS, PAUL",2003-09-01,article,Paid Death Notice,,[]
Determined to Be More Than One-Hit Wonders,2003-09-01,article,Review,,"['Music', 'Reviews']"
A Long Wait For a Victory Now Weighs On Agassi,2003-09-01,article,News,,"['Tennis', 'United States Open (Tennis)']"
Corrections,2003-09-01,article,Correction,,[]
U.S. Is Tackling International Game,2003-09-01,article,News,,['Basketball']
SEVILLE: 'CARMEN' ON SITE,2003-09-01,article,News,,[]
"Charles Bronson, 81, Dies; Muscular Movie Tough Guy",2003-09-01,article,Obituary; Biography,,"['MOTION PICTURES', 'Biographical Information', 'Deaths (Obituaries)']"
Job Losses Dampen Economic Rebound,2003-09-01,article,Summary,,[]
University Woes,2003-09-01,article,Letter,,"['States (US)', 'Finances', 'Colleges and Universities', 'Budgets and Budgeting']"
"David Truman, 90, Columbia Provost During 1968 Unrest",2003-09-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
"Bishop Donal Lamont, 92, Critic of White Rhodesia Rule, Dies",2003-09-01,article,Obituary,,['Deaths (Obituaries)']
"Recalling Sept. 11, Quietly",2003-09-01,article,News,,"['World Trade Center (NYC)', 'AIRLINES AND AIRPLANES', 'ADVERTISING AND MARKETING', 'Television', 'Books and Literature', 'Hijacking', 'Book Trade', 'Terrorism', 'News and News Media']"
Corrections,2003-09-01,article,Correction,,"['United States International Relations', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']"
Sports of The Times; Fenway Bitterness Gives Way to Grace,2003-09-01,article,News,,"['Baseball', 'SPORTS OF THE TIMES (TIMES COLUMN)', 'Stadiums and Arenas', 'Fenway Park (Boston)']"
"Paid Notice: Deaths   GOLDBERG, ANNE",2003-09-01,article,Paid Death Notice,,[]
Truth and Evidence,2003-09-01,article,Letter,,"['States (US)', 'Tests and Testing', 'Crime and Criminals', 'DNA (Deoxyribonucleic Acid)']"
Corrections,2003-09-01,article,Correction,,"['Containers and Packaging', 'Lead', 'Correction Stories', 'Food Contamination and Poisoning']"
Blackboard Expands Reach in Deal to Set Up Chinese Colleges With Its Software,2003-09-01,article,News,,"['COMPUTER SOFTWARE', 'Chinese Language', 'Colleges and Universities', 'Language and Languages', 'Teachers and School Employees', 'Tests and Testing', 'Computers and the Internet']"
QUOTATION OF THE DAY,2003-09-01,article,News,,['QUOTATION OF THE DAY']
Care of Juvenile Offenders In Mississippi Is Faulted,2003-09-01,article,News,,"['States (US)', 'Education and Schools', 'Children and Youth']"
Chávez Urges Deference for Electoral Board,2003-09-01,article,News,,"['Suspensions, Dismissals and Resignations', 'RECALL (ELECTIONS)', 'Politics and Government', 'Elections', 'Referendums']"
Iraqi Council Names Cabinet to Take Over From Americans,2003-09-01,article,News,,['Politics and Government']
"Paid Notice: Deaths   SLOCUM, MARGARET WOOD",2003-09-01,article,Paid Death Notice,,[]
Reyes Is Finding New Ways To Keep Mets Fans Breathless,2003-09-01,article,News,,['Baseball']
Ticketmaster Auction Will Let Highest Bidder Set Concert Prices,2003-09-01,article,News,,"['Music', 'Ticket Scalping', 'Auctions', 'Prices (Fares, Fees and Rates)', 'Computers and the Internet']"
Political Parties Shift Emphasis To Core Voters,2003-09-01,article,News,,"['VOTER BEHAVIOR', 'Presidential Election of 2004']"
"Paid Notice: Deaths   WEISS, DORIS",2003-09-01,article,Paid Death Notice,,[]
A Prisoner's Journey From the Classroom to the Taliban,2003-09-01,article,News,,"['United States International Relations', 'Civil War and Guerrilla Warfare', 'Islam', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']"
"Franken Retorts, You Decide",2003-09-01,article,Review,,"['Reviews', 'Books and Literature']"
Endorsements: Manhattan Primaries,2003-09-01,article,Editorial,,"['City Councils', 'Editorials', 'Endorsements', 'Elections', 'PRIMARIES']"
"Paid Notice: Deaths   RASKIN, JACK",2003-09-01,article,Paid Death Notice,,[]
"Arms Expert Tied to BBC Report Felt Betrayed, Widow Says",2003-09-01,article,News,,['Politics and Government']
"Paid Notice: Deaths   GRAY, ROBERT",2003-09-01,article,Paid Death Notice,,[]
Bomb Kills Pizza Deliveryman After Arrest in Bank Robbery,2003-09-01,article,News,,"['Bombs and Explosives', 'Bank Robberies']"
Distractions Can't Vex When You Play Online,2003-09-01,article,News,,"['Bridge (Card Game)', 'Computers and the Internet']"
Argentina Revisits 'Dirty War': Will General Be Tried?,2003-09-01,article,News,,"['Mayors', 'Politics and Government', 'Freedom and Human Rights']"
An Obscure TV Host Is Flirting With Fame,2003-09-01,article,News,,['Television']
A Fitting Winner to End A Labor Day Tradition,2003-09-01,article,News,,"['SOUTHERN 500 (AUTO RACE)', 'Labor Day', 'Automobile Racing']"
A Summer to Remember,2003-09-01,article,Editorial,,"['HEAT', 'Weather', 'Editorials']"
"A Queen of Flamenco, Defying the Passage of Time",2003-09-01,article,Review,,"['Reviews', 'Dancing']"
"Police Used Excessive Force on Israeli Arabs, Panel Says",2003-09-01,article,News,,"['Palestinians', 'VIOLENCE']"
"Happy 100th, Harley-Davidson",2003-09-01,multimedia,Slideshow,,[]
TRANSACTIONS,2003-09-02,article,List,,[]
"A Prodigy, A Piano, Hardship, Stardom; Dreams Comes True For Lang Lang",2003-09-02,article,News,,"['RECORDINGS (AUDIO)', 'Music', 'Biographical Information']"
Davis and His No. 2 Campaign Apart at Fair,2003-09-02,article,News,,"['RECALL (ELECTIONS)', 'Governors (US)', 'Elections', 'Organized Labor']"
Hazards of the Garden Variety,2003-09-02,article,News,,"['Poisoning and Poisons', 'Flowers and Plants', 'Children and Youth', 'Tea', 'MOONFLOWER', 'Seeds']"
Small Thoughts for a Global Grid,2003-09-02,article,News,,"['Energy and Power', 'Population', 'Nanotechnology', 'Chemistry', 'Research']"
Finding a Common Thread in Disparate Subjects,2003-09-02,article,Biography,,"['Books and Literature', 'Biographical Information']"
"Chocolate, Without the Milk",2003-09-02,article,News,,"['Chocolate', 'Medicine and Health', 'Research', 'Tests and Testing', 'Milk']"
"Just East of the West, Unity Has Its Costs",2003-09-02,article,News,,"['Foreign Investments', 'Automobiles', 'LABOR', 'Taxation', 'Wages and Salaries', 'Finances', 'Budgets and Budgeting', 'Economic Conditions and Trends']"
North Korea Says It Will Continue Nuclear Talks,2003-09-02,article,News,,['United States International Relations']
"Grasso's Deal Is Said to Save $3.5 Million, Despite Payout",2003-09-02,article,News,,"['Wages and Salaries', 'Boards of Directors', 'Bonuses']"
INSIDE,2003-09-02,article,Summary,,[]
New Campaigns In Fast-Food Battle,2003-09-02,article,News,,"['Restaurants', 'ADVERTISING AND MARKETING']"
New Message Emerges in Treating Diabetes,2003-09-02,article,News,,"['Heart', 'LIFE STYLES', 'Diabetes', 'Stroke', 'Drugs (Pharmaceuticals)', 'Research', 'Blood Pressure']"
Lottery Numbers,2003-09-02,article,News,,[]
TV's in Taxicabs: Good Riddance! (5 Letters),2003-09-02,article,Letter,,"['Taxicabs and Taxicab Drivers', 'Television']"
CHINA SEEN READY TO CONCILIATE U.S. ON TRADE AND JOBS,2003-09-02,article,News,,"['United States International Relations', 'LABOR', 'International Trade and World Market', 'Currency', 'ELECTION ISSUES', 'Economic Conditions and Trends']"
"Paid Notice: Deaths   BORSES, BEATRICE",2003-09-02,article,Paid Death Notice,,[]
TV's in Taxicabs: Good Riddance!,2003-09-02,article,Letter,,[]
The Skin Wars Start Earlier and Earlier,2003-09-02,article,News,,"['Social Conditions and Trends', 'Children and Youth', 'APPAREL', 'RETAIL STORES AND TRADE']"
World Briefing | Asia: Afghanistan: 7 Afghans Die In Taliban Attacks,2003-09-02,article,News,,"['Attacks on Police', 'United States International Relations', 'International Relations', 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'Roads and Traffic', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']"
NASA's Impossible Job,2003-09-02,article,Letter,,[]
"Paid Notice: Deaths   ECCLES, MARY MORLEY CRAPO HYDE",2003-09-02,article,Paid Death Notice,,[]
Corrections,2003-09-02,article,Correction,,"['Mah-Jongg (Game)', 'Correction Stories', 'Computers and the Internet']"
"A 'Yeah, Right' for Million-Mile Fliers",2003-09-02,article,News,,['Consultants']
Libya and Families in Accord On Payment in '89 Bombing,2003-09-02,article,News,,"['AIRLINES AND AIRPLANES', 'Bombs and Explosives', 'Terrorism']"
Edwards Has Jets At Home On Road,2003-09-02,article,News,,"['Coaches and Managers', 'Football']"
Smaller Raids by U.S.,2003-09-02,article,Summary,,[]
Birth Control in Russia,2003-09-02,article,Editorial,,"['ABORTION', 'Editorials', 'Birth Control and Family Planning']"
"Alcan, Raising Bid for Pechiney, Is Rebuffed as Offering Too Little",2003-09-02,article,News,,"['Mergers, Acquisitions and Divestitures', 'Aluminum']"
"For Many Voters in Iowa, the Field of Democratic Hopefuls Is Just a Blur",2003-09-02,article,News,,"['PUBLIC OPINION', 'Presidential Election of 2004']"
Yosemite and the Invention of Wilderness,2003-09-02,article,News,,"['Indians, American', 'Parks and Other Recreation Areas', 'Photography', 'Research', 'National Parks, Monuments and Seashores']"
Blackout in Britain Raises Questions About Following Its Example,2003-09-02,article,News,,"['Blackouts and Brownouts (Electrical)', 'Electric Light and Power', 'Regulation and Deregulation of Industry']"
Letters,2003-09-02,article,News,,[]
"At Parade, St. Lucians Raise Loud, Joyful Voice for Small Country",2003-09-02,article,News,,"['Parades', 'IMMIGRATION AND REFUGEES', 'West Indian-American Day']"
Another Friday Outrage,2003-09-02,article,Op-Ed,,"['Blackouts and Brownouts (Electrical)', 'Shortages', 'Electric Light and Power', 'Regulation and Deregulation of Industry']"
Online Booking Cuts Costs and Simplifies Corporate Trips,2003-09-02,article,News,,"['Prices (Fares, Fees and Rates)', 'Travel Agencies and Agents', 'Travel and Vacations', 'Computers and the Internet']"
G.E. Enters Exclusive Talks for Control of Vivendi Assets,2003-09-02,article,News,,[]
"Paid Notice: Deaths   KANTROWITZ, MARILYN C.",2003-09-02,article,Paid Death Notice,,[]
Kerry Officially Enters '04 Race,2003-09-02,article,News,,"['United States Politics and Government', 'UNITED STATES ARMAMENT AND DEFENSE']"
CRITIC'S CHOICE/New CD's; Many Voices Enriching the Broth,2003-09-02,article,News,,"['RECORDINGS (AUDIO)', 'Music', 'Reviews']"
Emotional Farewell to Iraqi Shiite Cleric Slain by Car Bomb,2003-09-02,article,News,,[]
Reyes's Season May Be Over,2003-09-02,article,News,,['Baseball']
TV's in Taxicabs: Good Riddance!,2003-09-02,article,Letter,,[]
Saratoga: A Banner Season,2003-09-02,article,News,,"['Horse Racing', 'Records and Achievements', 'Weather', 'Finances', 'SARATOGA RACE COURSE (NY)', 'Rain']"
Surfers' Paradise Lost to the Great White Hungry Shark,2003-09-02,article,News,,"['Sharks', 'Fish and Other Marine Life']"
"Paid Notice: Deaths   WEISS, DORIS",2003-09-02,article,Paid Death Notice,,[]
World Briefing | Europe: Spain: Deaths Rose In Heat Wave,2003-09-02,article,News,,"['Weather', 'News and News Media']"
"Paid Notice: Deaths   TRUMAN, DAVID BICKNELL",2003-09-02,article,Paid Death Notice,,[]
Guantánamo Detainees,2003-09-02,article,Letter,,[]
"Claude Passeau, 94, A Standout Pitcher For the 1945 Cubs",2003-09-02,article,Obituary; Biography,,"['Baseball', 'Biographical Information', 'Deaths (Obituaries)']"
"Paid Notice: Deaths   GOLDSTEIN, SORIN",2003-09-02,article,Paid Death Notice,,[]
A Grizzly's-Eye View of the Land Above the Oil,2003-09-02,article,Op-Ed,,"['Bears', 'Indians, American', 'Eskimos', 'Oil (Petroleum) and Gasoline', 'Caribou']"
ARTS BRIEFING,2003-09-02,article,News,,"['Theaters (Buildings)', 'Restoration and Rehabilitation', 'GLOBE THEATER (ROME, ITALY)', 'Theater']"
Corrections,2003-09-02,article,Correction,,"['Fever', 'Medicine and Health', 'Correction Stories']"
"Bishop Donal Lamont, 92, Africa Missionary",2003-09-02,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
"Paid Notice: Deaths   SILBERMAN, SIDNEY J.",2003-09-02,article,Paid Death Notice,,[]
Capriati Perseveres,2003-09-02,article,News,,"['Tennis', 'United States Open (Tennis)']"
"Robert Abplanalp, 81, Inventor and Nixon Confidant, Dies",2003-09-02,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
The Basics of Obesity,2003-09-02,article,Letter,,"['Diet and Nutrition', 'Weight', 'Health Insurance and Managed Care', 'Children and Youth', 'Doctors']"
Accounts,2003-09-02,article,News,,"['ADVERTISING AND MARKETING', 'ACCOUNT CHANGES']"
"Paid Notice: Deaths   LIESMAN, BERNICE (BUNNY)",2003-09-02,article,Paid Death Notice,,[]
Proposed Tax Rouses An Already Jumpy City,2003-09-02,article,News,,"['Taxation', 'Coffee', 'Referendums']"
TV's in Taxicabs: Good Riddance!,2003-09-02,article,Letter,,[]
The Basics of Obesity,2003-09-02,article,Letter,,[]
"Paid Notice: Deaths   SLOCUM, MARGARET WOOD",2003-09-02,article,Paid Death Notice,,[]
The Basics of Obesity,2003-09-02,article,Letter,,"['Diet and Nutrition', 'Weight', 'Children and Youth']"
"Joyce, Once a Long Shot, Is Named Barber's Backup",2003-09-02,article,News,,['Football']
Fan-Friendly Federer,2003-09-02,article,News,,"['Weather', 'Tennis', 'United States Open (Tennis)', 'Rain']"
Truck Bomb Explodes Outside Baghdad Police Headquarters,2003-09-02,article,News,,['United States International Relations']
France Télécom Makes Bid For Rest of Shares in Orange,2003-09-02,article,News,,"['Mergers, Acquisitions and Divestitures', 'Cellular Telephones', 'Telephones and Telecommunications']"
"Paid Notice: Deaths   SCHOCHAT, JACOBA V.",2003-09-02,article,Paid Death Notice,,[]
Backward on Energy,2003-09-02,article,Editorial,,"['Gas (Fuel)', 'Energy and Power', 'Weather', 'International Trade and World Market', 'Taxation', 'Editorials', 'Oil (Petroleum) and Gasoline', 'Global Warming', 'Coal', 'Law and Legislation']"
Volunteer Donors Step In When Disease Robs Children of Their Hair,2003-09-02,article,News,,"['ALOPECIA AREATA (DISEASE)', 'Children and Youth', 'Medicine and Health', 'Hair', 'Wigs']"
"In a Cynical Age, Dean Strikes a Different Note",2003-09-02,article,Letter,,[]
