headline,date,doc_type,material_type,section,keywords
Lottery Numbers,2010-11-01,article,List,,['Lotteries']
"With Victory, Republicans Would Face Uncertainty",2010-11-01,article,News,,"['Elections', 'United States Politics and Government']"
"In Albany, Democrats Face Losing the Senate",2010-11-01,article,News,,"['State Legislatures', 'Elections']"
Ringmaster and His Show Have Arrived,2010-11-01,article,An Appraisal,,['Basketball']
News From the Advertising Industry,2010-11-01,article,News,,"['ADVERTISING AND MARKETING', 'Appointments and Executive Changes']"
"Strickland, Foley Hoping Voters Will Split Tickets",2010-11-01,article,,,[]
Alaska Voting Forecast: Chance of Count Chaos,2010-11-01,article,News,,"['Absentee Voting', 'Elections']"
Suit Seeks to Silence Queens Judge on Interview Tactic,2010-11-01,article,News,,['District Attorneys']
'The Scottsboro Boys',2010-11-01,multimedia,Slideshow,,['Theater']
Boehner Offers G.O.P. for 2010 Version of Change,2010-11-01,article,News,,"['United States Politics and Government', 'Elections']"
Revisiting an Outrage With Gallows Humor,2010-11-01,article,Review,,['Theater']
Lucky Magazine Creates Web Videos for Its Birthday,2010-11-01,article,,,"['Magazines', 'Recordings and Downloads (Video)']"
"To Other Teams, Oregon Remains a Blur",2010-11-01,article,News Analysis,,"['Football', 'College Athletics']"
"In Connecticut, Big Races on the Ballot",2010-11-01,article,News,,"['Governors (US)', 'United States Politics and Government', 'Politics and Government', 'Elections']"
Debt Collectors Face a Hazard: Writer’s Cramp,2010-11-01,article,News,,"['Credit and Debt', 'Collection Agencies', 'Mortgages', 'Banking and Financial Institutions']"
"Harry Mulisch, Dutch Novelist, Dies at 83",2010-11-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Books and Literature']"
"On Halloween, Two Candidates and One Costume (of Sorts)",2010-11-01,article,News,,"['Governors (US)', 'Halloween', 'Elections']"
Looking to Hispanics as the Key to Victory,2010-11-01,article,News,,"['Governors (US)', 'Hispanic-Americans', 'United States Politics and Government', 'Elections']"
Time Magazine’s Odd but Unintentional Pairing,2010-11-01,article,,,[]
2nd Avenue Subway Explained to First Graders,2010-11-01,article,News,,"['Transit Systems', 'Second Avenue Subway (NYC)', 'Subways']"
"Awaiting Fed’s Plans, Markets Are in Limbo",2010-11-01,article,News,,"['United States Economy', 'Credit and Debt']"
"Sort of a G.O.P. Primary, but With One Democrat",2010-11-01,article,News,,['Elections']
Last Word: Theodore C. Sorensen,2010-11-01,multimedia,Video,,['Speeches and Statements']
Treasury Auctions Set for This Week,2010-11-01,article,News,,['Stocks and Bonds']
Conservative Donor Groups Lay a Base for 2012 Elections,2010-11-01,article,News,,"['Political Advertising', 'Campaign Finance', 'Presidential Election of 2012']"
Economic Reports This Week,2010-11-01,article,Schedule,,['United States Economy']
Lost the Remote? Another Reason to Use an App,2010-11-01,article,News,,"['Remote Control Systems', 'Smartphones', 'Mobile Applications', 'Television']"
A Battle of Plaid Shirts and Conflicting Visions,2010-11-01,article,News,,"['United States Politics and Government', 'Elections']"
"Nonprofits Rush to Solicit Donations via Text, but the System Is Flawed",2010-11-01,article,News,,"['Text Messaging', 'Nonprofit Organizations', 'Philanthropy']"
A Donation Clouds Fox News Report,2010-11-01,article,News,,"['Conflicts of Interest', 'Campaign Finance', 'News and News Media']"
"For Marketers, Christmas Started Last Month",2010-11-01,article,News,,"['Shopping and Retail', 'Christmas', 'ADVERTISING AND MARKETING']"
Last-Minute Sprint to Rally the Faithful,2010-11-01,article,News,,"['Governors (US)', 'United States Politics and Government', 'Elections']"
Click Fraud Climbs With Mobile Gear,2010-11-01,article,News,,"['Frauds and Swindling', 'Wireless Communications', 'Computers and the Internet']"
Pledging Independence to Voters Here and Yon,2010-11-01,article,News,,"['United States Politics and Government', 'Elections']"
"In Neck-and-Neck Race, Chasing the Swing Voters",2010-11-01,article,News,,"['Political Advertising', 'United States Politics and Government', 'Elections']"
Names of the Dead,2010-11-01,article,List,,"['United States Defense and Military Forces', 'Afghanistan War (2001- )']"
The Colorado River’s Future,2010-11-01,article,Editorial,,"['Drought', 'Conservation of Resources', 'Water']"
Mugged by the Moralizers,2010-11-01,article,Op-Ed,,"['Credit and Debt', 'Subprime Mortgage Crisis', 'Economic Conditions and Trends', 'United States Politics and Government', 'Recession and Depression', 'United States Economy']"
Sorry State of Gun Control,2010-11-01,article,Editorial,,"['Gun Control', 'Law and Legislation', 'Lobbying and Lobbyists', 'Firearms']"
The Tea Party Last Time,2010-11-01,article,Op-Ed,,"['Tea Party Movement', 'United States Politics and Government', 'Elections']"
More on the Mortgage Mess,2010-11-01,article,Editorial,,"['Foreclosures', 'Subprime Mortgage Crisis', 'Regulation and Deregulation of Industry', 'Mortgages', 'Homeowner Affordability and Stability Plan', 'Banking and Financial Institutions']"
"Keith Richards, Gentleman",2010-11-01,article,Letter,,[]
And Now They Think They’re Important,2010-11-01,article,Editorial,,"['Governors (US)', 'State Legislatures', 'Books and Literature', 'Politics and Government']"
‘Rocky and His Friends’,2010-11-01,article,Letter,,[]
The Pain of Unemployment,2010-11-01,article,Letter,,"['Careers and Professions', 'Unemployment']"
A Debate About R.O.T.C. on Campus,2010-11-01,article,Letter,,"['Colleges and Universities', 'United States Defense and Military Forces', 'Scholarships and Fellowships']"
Taxes and Breast Pumps,2010-11-01,article,Letter,,"['Babies', 'Women and Girls', 'Nursing of Infants', 'Federal Taxes (US)']"
How We Got Here,2010-11-01,article,Op-Ed,,"['Liberalism (US Politics)', 'United States Politics and Government']"
Rick Scott Ad,2010-11-01,multimedia,Video,,[]
Relations With China,2010-11-01,article,Letter,,['United States International Relations']
Papua New Guinea Abuses,2010-11-01,article,Letter,,"['Human Rights and Human Rights Violations', 'Police', 'Torture']"
Human Rights Investigations: A View From Mexico,2010-11-01,article,Letter,,['Human Rights and Human Rights Violations']
A Night for Wrestling,2010-11-01,multimedia,Slideshow,,['Elections']
"World Champions Crowned, Including an American, at Youth Tournament",2010-11-01,article,,,[]
Scott Tipton Ad,2010-11-01,multimedia,Video,,[]
Corrections,2010-11-01,article,News,,[]
World Series Game 4 Replay,2010-11-01,multimedia,Slideshow,,['Athletics and Sports']
A Family Battles the Spanish Legal System,2010-11-01,multimedia,Slideshow,,[]
The Home Stretch,2010-11-01,multimedia,Slideshow,,[]
Word of the Day | worldly,2010-11-01,article,,,[]
Elections in the Ivory Coast,2010-11-01,multimedia,Slideshow,,['Elections']
Rookie’s Gem Has Giants on the Verge of a Title,2010-11-01,article,News,,"['World Series', 'Baseball']"
"Both Parties Play the Wall Street Card, Sometimes From the Bottom of the Deck",2010-11-01,article,News,,"['United States Politics and Government', 'American Recovery and Reinvestment Act (2009)', 'Emergency Economic Stabilization Act (2008)', 'Political Advertising', 'Banking and Financial Institutions']"
Last Chance to Be Heard,2010-11-01,multimedia,Interactive Feature,,"['Elections', 'United States Politics and Government']"
"Maurice Lucas, Bruising Forward for Trail Blazers, Dies at 58",2010-11-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Basketball']"
Agreeing to Disagree: Size of Republican Wave Hard to Predict,2010-11-01,article,,,[]
Why Twitter’s C.E.O. Demoted Himself,2010-11-01,article,,,[]
"News Quiz | November 1, 2010",2010-11-01,article,,,[]
Huff Followed Winding Road to World Series,2010-11-01,article,News,,['World Series']
Terror Threat Thwarted,2010-11-01,article,,,[]
Debt Collectors’ Hazard: Writer’s Cramp,2010-11-01,article,,,[]
ImClone Ex-Chief Embarks on New Biotech Venture,2010-11-01,article,,,[]
A New Search Engine Says Less Is More,2010-11-01,article,,,[]
Potash’s Fight Resembles Cadbury’s,2010-11-01,article,,,[]
"Intel Takes a Wider Role, Making Chips for Others",2010-11-01,article,News,,"['Computer Chips', 'Factories and Manufacturing']"
Would You Vote This Year If You Could?,2010-11-01,article,,,[]
Nocera: The States Take on Foreclosures,2010-11-01,article,,,[]
Chávez Orders Seizure of Venezuelan Steel Maker,2010-11-01,article,,,[]
"Test Yourself | Math, Nov. 1, 2010",2010-11-01,article,,,[]
"Paul Kolton, Who Led the American Stock Exchange, Dies",2010-11-01,article,,,[]
How Banks Put the Economy Underwater,2010-11-01,article,,,[]
London School of Economics Denies It’s Going Private,2010-11-01,article,,,[]
Valuing the Taxpayers’ A.I.G. Stake,2010-11-01,article,,,[]
TNT Says Split Is on Track as Profit Declines,2010-11-01,article,,,[]
Obama Points to 16 Tax Cuts for Small Business,2010-11-01,article,,,[]
Warp Speed for Risky Solar Ventures,2010-11-01,article,,,[]
"London, Very Dry, With a Twist",2010-11-01,article,,,[]
Google Ventures Invests in HomeAway,2010-11-01,article,,,[]
Anger at Wall Street Fuels Campaigns,2010-11-01,article,,,[]
Indian Firm May Bid on Exxon Stake in Angola,2010-11-01,article,,,[]
Japan’s Regulator Said to Check Suspicious Trading,2010-11-01,article,,,[]
Daily Lexeme: Uppish,2010-11-01,article,,,[]
Along the Minimum-Wage Battle Front,2010-11-01,article,,,[]
The Early Word: The Final Days,2010-11-01,article,,,[]
Why Did Weatherford Run?,2010-11-01,article,,,[]
"Short Films, Unexpected Spaces and More at Prague Festival",2010-11-01,article,,,[]
Church Attack Seen as Strike at Iraq’s Core,2010-11-01,article,News,,"['Christians and Christianity', 'Terrorism']"
"Baird Capital to Buy Nigel Wright, a Recruiter",2010-11-01,article,,,[]
The Jets’ Meadowlands Masquerade,2010-11-01,article,,,[]
Tribune Creditors File Competing Restructuring Plans,2010-11-01,article,,,[]
This Week in Small Business: Is the Horror Over?,2010-11-01,article,,,[]
Democrats Pin Hopes on Turnout Effort,2010-11-01,article,,,[]
The Early Word: The Lame-Duck Agenda,2010-11-01,article,,,[]
Man Group Opens Fund to Singapore Investors,2010-11-01,article,,,[]
President Obama Rallies Ohioans,2010-11-01,multimedia,Video,,[]
China Aims to Chart Shifting Population,2010-11-01,article,News,,['Census']
"Private Equity Firms Reap Big Fees, Report Says",2010-11-01,article,,,[]
Democrats See Opening in Alaska’s Scrambled Race,2010-11-01,article,,,[]
BankUnited Seeks $300 Million in I.P.O.,2010-11-01,article,,,[]
Early Applications Are Due Today,2010-11-01,article,,,[]
3i Chief Sees Bubble in Buyout Market,2010-11-01,article,,,[]
I.C.B.C. Buys BNP Paribas Brokerage Unit,2010-11-01,article,,,[]
McKesson to Buy US Oncology in $2.16 Billion Deal,2010-11-01,article,,,[]
Tinsel Town | Simon Doonan’s Very Foodie Windows,2010-11-01,article,,,[]
The Temporary Vegetarian: Vegan Ma Po Tofu,2010-11-01,article,,,"['Recipes', 'Tofu', 'Vegan']"
I.B.M Said to Seek to Buy Fortinet,2010-11-01,article,,,[]
Not-So-Great Scott: More Alternate Realities for ‘Back to the Future’,2010-11-01,article,,,[]
Paddy O’Prado to Make an Appearance,2010-11-01,article,,,[]
Earlier Flight May Have Been Dry Run for Plotters,2010-11-01,article,News,,"['Freight (Cargo)', 'Terrorism', 'AIRLINES AND AIRPLANES', 'Bombs and Explosives']"
Anyone Want to Help Build a Reactor?,2010-11-01,article,,,['Nuclear Energy']
Mixed Day for Markets Ahead of Elections and Fed,2010-11-01,article,News,,"['Stocks and Bonds', 'Economic Conditions and Trends']"
"When Internet Companies Slip, Recovery Is Hard",2010-11-01,article,,,['Computers and the Internet']
300 Years of Movies,2010-11-01,article,,,[]
Wilmington Trust and M&T Bank to Merge,2010-11-01,article,,,[]
"Old, New, Borrowed and Bruce: Springsteen’s Video for ‘Save My Love’",2010-11-01,article,,,[]
The Final Push to the Voting Booth,2010-11-01,article,,,[]
Grossman Over McNabb: Did Shanahan Make Right Call?,2010-11-01,article,,,[]
New Eruption Drives More Indonesians to Shelter,2010-11-01,article,News,,['Volcanoes']
QE In The GD,2010-11-01,article,,,[]
Let the Melbourne Cup Party Begin,2010-11-01,article,,,[]
"George Hickenlooper, Film Director, Dies at 47",2010-11-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Movies']"
The Wind in the Gallows,2010-11-01,article,,,[]
Nokia Taking a Rural Road to Growth,2010-11-01,article,News,,"['Farmers', 'Text Messaging', 'Wireless Communications', 'AGRICULTURE', 'Cellular Telephones']"
Morning Take-Out,2010-11-01,article,,,[]
Send Us Your First Yuletide Sightings in New York,2010-11-01,article,,,[]
Cleary Gottlieb Elects 4 Partners,2010-11-01,article,,,[]
"Gulf Seafood Is Safe, Officials Say",2010-11-01,article,,,"['Accidents and Safety', 'Fishing, Commercial', 'Offshore Drilling and Exploration', 'Oil (Petroleum) and Gasoline']"
House Proud,2010-11-01,article,,,[]
Sprint Cup Chase Remains Tight After Talladega,2010-11-01,article,,,"['Automobile Racing', 'Automobiles']"
Wanted: Buyers Who Are a Lot Like the Sellers,2010-11-01,article,News,,['Housing and Real Estate']
Numberplay: Sum Fun,2010-11-01,article,,,[]
CNN Hires Producer for ‘Piers Morgan Tonight’,2010-11-01,article,,,[]
"Bayside, Queens, 7:28 A.M.",2010-11-01,article,,,[]
How to Make an Engineering Culture,2010-11-01,article,,,[]
"Giving Thanks for Vegetables, Not Turkey",2010-11-01,article,,,[]
Another New Twist in ‘Rear Window’ Dispute,2010-11-01,article,,,[]
Monday Night Matchup: Texans at Colts,2010-11-01,article,,,[]
Seeking Help for Gambling Addiction,2010-11-01,article,,,[]
Monday Reading: More on the Mortgage Mess,2010-11-01,article,,,[]
"Pushy Parents, Struggling Freshmen",2010-11-01,article,,,[]
"Quantitative Easing, the Song",2010-11-01,article,,,[]
No Need to Dress Any Differently,2010-11-01,article,,,[]
Roadside Attraction,2010-11-01,article,,,[]
Unions Fear Rollback of Rights Under Republicans,2010-11-01,article,News,,"['United States Politics and Government', 'Organized Labor']"
This Week’s Health Industry News,2010-11-01,article,,,[]
It’s Getting Scary in Texas,2010-11-01,article,News,,[]
Communications Chief to Depart NBC,2010-11-01,article,,,[]
Respectable Bass From a Small Base,2010-11-01,article,,,['Digital Audio Players']
And Then There Was Nun: Patina Miller Will Star in ‘Sister Act’ on Broadway,2010-11-01,article,,,[]
When Money Alone Doesn’t Qualify a Buyer,2010-11-01,article,,,[]
Juror’s Note Imperils Trial to Sentence a Killer of 3,2010-11-01,article,News,,"['Jury System', 'Decisions and Verdicts', 'Murders and Attempted Murders', 'Capital Punishment']"
Respecting Muslim Patients’ Needs,2010-11-01,article,News,,"['Doctors', 'Medicine and Health', 'Islam', 'Women and Girls', 'Nursing and Nurses']"
Q. and A. With Stuart Elliott,2010-11-01,article,News,,['ADVERTISING AND MARKETING']
Consumer Spending Up as Incomes Fall,2010-11-01,article,,,[]
"Berlyn, a New Restaurant for BAM",2010-11-01,article,,,[]
Accounts and People of Note in the Ad Industry,2010-11-01,article,News,,"['ADVERTISING AND MARKETING', 'Executives and Management']"
Q&A: Hitting the Right Mark,2010-11-01,article,,,['Word Processing']
The Cost of Insuring Teenage Drivers,2010-11-01,article,,,[]
The Woman Who Had the World Enthralled,2010-11-01,article,Review,,['Books and Literature']
‘Dexter’ Watch: A Lethal Bond,2010-11-01,article,,,[]
9 Coney Island Boardwalk Businesses Lose Leases,2010-11-01,article,,,[]
A New Restaurant for the Benjamin Hotel,2010-11-01,article,,,[]
"TimesCast | November 1, 2010",2010-11-01,multimedia,Video,,"['Elections', 'Politics and Government']"
In Video: Why You Are Voting,2010-11-01,multimedia,Interactive Feature,,"['Elections', 'Voting and Voters']"
A Versatile Vegetable for Hard Times,2010-11-01,article,recipe,,"['Recipes', 'Medicine and Health', 'Cooking and Cookbooks', 'Cabbage', 'Diet and Nutrition']"
4G Wireless Reaches the New York Area,2010-11-01,article,,,['Wireless Communications']
What We’re Reading: Paris vs. New York,2010-11-01,article,,,[]
Prize Is Created for Gay Literature for Young Readers,2010-11-01,article,,,[]
A Big Bet on Exco and Natural Gas,2010-11-01,article,,,[]
Terror Trade Tax,2010-11-01,article,News,,[]
Keeping Score: How the Rangers Can Beat Lincecum,2010-11-01,article,,,[]
"Adam Rapoport Will Lead Bon Appétit, Publisher Confirms",2010-11-01,article,,,[]
Connections’ Moves Are Worth Watching,2010-11-01,article,,,[]
100 Years of WWD,2010-11-01,article,,,[]
When a Debt Collector Calls for Debt You Don’t Owe,2010-11-01,article,,,[]
A Step That Is New: James Franco Work Studies ‘Three’s Company’,2010-11-01,article,,,[]
First It Was Diapers. Now Shop for Soap (and Similar) Online.,2010-11-01,article,News,,"['Shopping and Retail', 'Cosmetics and Toiletries', 'ADVERTISING AND MARKETING']"
The End Of Western Civilization,2010-11-01,article,,,[]
Contract Extensions Elude Much of 2007 N.B.A. Draft Class,2010-11-01,article,,,[]
Recipes for Chocolate Desserts,2010-11-01,multimedia,Slideshow,,"['Chocolate', 'Desserts']"
The Morning Line: Zenyatta Has Already Won,2010-11-01,article,,,[]
Macroeconomics Is Hard,2010-11-01,article,,,[]
C.F.T.C. Is Set to Get Tougher on Fraud,2010-11-01,article,,,"['Dodd-Frank Wall Street Reform and Consumer Protection Act (2010)', 'Frauds and Swindling', 'Futures and Options Trading', 'Securities and Commodities Violations']"
Modeling the Midterms,2010-11-01,article,,,[]
"The Rent Is High, but These Prices Are Low!",2010-11-01,article,,,[]
"Weird Sunday Marked by Quarterback Follies, Cowboys Slide",2010-11-01,article,News,,['Football']
Clinton Facing Heat on Oil Sands Pipeline,2010-11-01,article,,,"['Environment', 'Oil Sands', 'Pipelines']"
Central Banker Takes a Chance by Speaking Out,2010-11-01,article,News Analysis,,[]
Adam Rapoport Will Lead Bon Appétit,2010-11-01,article,,,[]
What We’re Reading,2010-11-01,article,,,[]
Shopping in Belgium: All-Purpose Antwerp,2010-11-01,article,,,[]
Grey Nomads,2010-11-01,article,,,[]
"Afghan Police Unit Defects to Taliban, Leaving Burning Station Behind",2010-11-01,article,News,,"['Police', 'Afghanistan War (2001- )']"
A Brief Drive in the 2011 Hyundai Equus Raises a Small Gripe,2010-11-01,article,,,[]
"Buffalo, 11:27 A.M.",2010-11-01,article,,,[]
Ciano Gears Up for Its Opening,2010-11-01,article,,,[]
Getting Paid to Be a Good Citizen,2010-11-01,article,,,[]
Pictures of the Day: Indonesia and Elsewhere,2010-11-01,multimedia,Slideshow,,[]
The Caucus: Tossup in Alaska,2010-11-01,multimedia,Video,,"['Politics and Government', 'Elections']"
The U.S. Energy Deal Boom,2010-11-01,article,,,[]
The Claim: Always Store Vitamins in the Medicine Cabinet,2010-11-01,article,Question,,"['Vitamin C', 'Medicine and Health', 'Vitamins', 'Research']"
"The Morning Skate: A Missed Opportunity, a Capital Revival, a Flameout in Calgary",2010-11-01,article,,,[]
TimesCast: The Tossup in Alaska,2010-11-01,article,,,[]
Fortinet’s Shares Take Wild Ride on Deal/No Deal,2010-11-01,article,,,"['Computer Security', 'Mergers, Acquisitions and Divestitures']"
"Recipes: Soups, Chips and Sautés",2010-11-01,article,recipe,,"['Vegetables', 'Recipes', 'Medicine and Health', 'Cooking and Cookbooks', 'Kale (Vegetable)']"
Northern Manhattan Subway Riders Say Rats Abound,2010-11-01,article,,,[]
Immigration and the Elections,2010-11-01,multimedia,Video,,"['Illegal Immigrants', 'ELECTION ISSUES', 'Elections']"
"The Complexities of Campaign Spending, and In Adding It All Up",2010-11-01,article,,,[]
Start-Ups: Can You Handle the Truth?,2010-11-01,article,,,[]
"Cede Political Turf? Never! Well, Maybe.",2010-11-01,article,News,,"['Politics and Government', 'Psychology and Psychologists', 'Elections', 'United States Politics and Government']"
Premonitions of Danger at Baghdad Church Held Hostage,2010-11-01,article,,,[]
"Once Pleasant, Now Paladino",2010-11-01,article,,,[]
Pataki Gives Paladino a Last-Minute Endorsement,2010-11-01,article,,,[]
Hope Is Not a Budgeting Strategy,2010-11-01,article,,,[]
Project M Lander Test Flight,2010-11-01,multimedia,Video,,[]
You Wanna Talk About Reading?,2010-11-01,article,,,[]
Decisive At-Bat Is Again Renteria’s,2010-11-01,article,News,,['World Series']
Outspoken Activist’s Case Becomes Tangled in Secrets,2010-11-01,article,News,,"['Subpoenas', 'Freedom of Speech and Expression', 'Libertarianism (US Politics)', 'First Amendment (US Constitution)', 'Courts']"
The Race to Dominate the Smartphone Market,2010-11-01,article,,,"['Android (Operating System)', 'Computer and Video Games', 'iPhone', 'Smartphones', 'Wireless Communications']"
It’s Alive: Big Audience for Debut of ‘The Walking Dead’,2010-11-01,article,,,[]
The Politics Game: Playing Midterm Election Bingo,2010-11-01,article,,,[]
NASA’s Quest to Send a Robot to the Moon,2010-11-01,article,News,,"['Robots', 'Rockets and Rocket Propulsion', 'Moon', 'Science and Technology']"
Federal Appeals Court Weighs Arizona Law on Immigrants,2010-11-01,article,News,,"['Arizona Immigration Law (SB 1070)', 'Illegal Immigrants']"
Giants’ Championship History,2010-11-01,multimedia,Slideshow,,"['Baseball', 'World Series']"
Fresh-Faced Agudelo Has the Red Bulls Smiling,2010-11-01,article,,,[]
The Spa Half-Hour,2010-11-01,article,News,,"['Spas', 'Business Travel', 'HOTELS AND MOTELS']"
"Fed Is Poised to Aid Economy, but Impact Is Cloudy",2010-11-01,article,News,,"['Economic Conditions and Trends', 'Deflation (Economics)', 'Inflation (Economics)', 'United States Economy']"
"In Cambodia, Clinton Advocates Khmer Rouge Trials",2010-11-01,article,News,,[]
The Timing of Social Security,2010-11-01,article,,,[]
The Cost of Insuring Teenage Drivers,2010-11-01,article,,,"['Automobile Insurance and Liability', 'Automobiles']"
Child Soldier for Al Qaeda Is Sentenced for War Crimes,2010-11-01,article,News,,"['Detainees', 'War Crimes, Genocide and Crimes Against Humanity', 'Child Soldiers', 'Sentences (Criminal)']"
Court to Weigh Legal Aid in Contempt Cases,2010-11-01,article,News,,"['Courts', 'Legal Aid for the Poor', 'Poverty']"
Pictures of the Day: Indonesia and Elsewhere,2010-11-01,article,,,[]
Ford Chief: Total Industy Sales Could Hit 13 Million in 2011,2010-11-01,article,,,"['Automobiles', 'Sales']"
Handicapping the European Horses,2010-11-01,article,,,[]
Moogfest,2010-11-01,multimedia,Slideshow,,['Music']
"We Do It Right, but Those Others Don’t",2010-11-01,article,,,[]
"We Do It Right, but Those Others Don’t",2010-11-01,article,News,,[]
Where Should Vitamins Be Stored?,2010-11-01,article,,,[]
Learning to Love Veggies: Readers Weigh In,2010-11-01,article,News,,"['Vegetables', 'Food']"
"Batavia, N.Y. 1:23 P.M.",2010-11-01,article,,,[]
Jane Brody on Enjoying Your Vegetables,2010-11-01,article,,,[]
Chilean Miner to Run New York City Marathon,2010-11-01,article,,,[]
Trillions of Reasons to Be Excited,2010-11-01,article,News,,"['Large Hadron Collider', 'Physics', 'Particle Accelerators', 'Science and Technology', 'Dark Matter (Astronomy)']"
Lee Fisher Barely Paid for This Ad,2010-11-01,article,,,[]
On Our Radar: Tropical Storm Threatens Haiti,2010-11-01,article,,,"['Greenhouse Gas Emissions', 'Hurricanes and Tropical Storms', 'Weather']"
Final Tallies for ‘Sanity’ Rally,2010-11-01,article,,,[]
Berlusconi Scandal Could Threaten Government,2010-11-01,article,News,,['Politics and Government']
"Oozing Charm, a Heroine Sings, Seduces and Doesn’t Die",2010-11-01,article,Review,,"['Opera', 'Music']"
"Through a Judicious Use of Valvelessness, Hoping to Achieve Vividness",2010-11-01,article,Review,,['Classical Music']
"Nigeria: Those Born During Biafra Famine Are Susceptible to Obesity, Study Finds",2010-11-01,article,News,,"['Obesity', 'Babies', 'Famine']"
It Costs How Much? My Brain Says Otherwise,2010-11-01,article,News,,"['Shopping and Retail', 'Brain', 'Science and Technology']"
A Lyric for Those Lost Amid the Trees,2010-11-01,article,Review,,['Dancing']
The Telltale Part,2010-11-01,article,Question,,"['Forensic Science', 'DNA (Deoxyribonucleic Acid)', 'Science and Technology']"
Laughing About Infertility,2010-11-01,article,,,[]
"At the Age of Peekaboo, in Therapy to Fight Autism",2010-11-01,article,News,,"['Autism', 'Children and Youth', 'Babies', 'Parenting', 'Medicine and Health']"
Starting Autism Treatment Early,2010-11-01,article,,,[]
Far Out | ‘AVAF’,2010-11-01,article,,,[]
"Ah, to Hum a Few Bars of Plato",2010-11-01,article,Review,,['Music']
Strauss’s Take on the Life of Strauss,2010-11-01,article,Review,,['Opera']
Election Day Q. and A.,2010-11-01,article,,,[]
Judge Suspends Navajo Mining Permit,2010-11-01,article,,,"['Coal', 'Decisions and Verdicts']"
"For Youths, Depression Often Has a Sequel",2010-11-01,article,News,,"['Therapy and Rehabilitation', 'Depression (Mental)', 'Anxiety and Stress', 'Teenagers and Adolescence']"
Zucker the ‘Good Guy’ Honored and Roasted,2010-11-01,article,,,[]
Low-Cost Dental Care Ignites Wide Debate,2010-11-01,article,News,,"['Medicine and Health', 'Teeth and Dentistry']"
Your Dot: What’s Really Boring?,2010-11-01,article,,,[]
A Sturdy Red for Winter,2010-11-01,article,News,,"['Wines', 'Seasons and Months']"
Seeing the Natural World With a Physicist’s Lens,2010-11-01,article,News,,"['Eyes and Eyesight', 'E Coli (Bacteria)', 'Muscles', 'Physics', 'Evolution', 'Mathematics', 'Biology and Biochemistry', 'Science and Technology']"
From Farm to Fridge to Garbage Can,2010-11-01,article,,,['Food']
Critics’ Choice: New CDs,2010-11-01,article,Review,,['Music']
Photographing Albany Politics,2010-11-01,multimedia,Slideshow,,[]
